product_id,product_name,category,brand,unit_price,unit_cost,launch_date,is_active
1920,Przestrzeń Dom Basic,Dom i wnętrza,Kidzo,543.72,253.08,2024-12-07,True
1921,Przyszły Akcesoria Classic,Akcesoria,Lumia,42.22,20.73,2025-03-01,True
1922,Praktyka Moda Classic,Moda damska,Ecolen,87.83,52.08,2024-11-01,True
1923,Strefa Dom Classic,Dom i wnętrza,Bellure,0.0,370.85,2026-06-28,False
1924,Czasownik Moda Eco,Moda damska,MaxFit,288.09,170.73,2024-11-12,True
1925,Przecież Uroda Pro,Uroda,Aurea,57.36,24.11,2024-10-23,True
1926,Czyn Uroda Premium,Uroda,UrbanLine,137.37,66.62,2025-05-20,False
1927,Hiszpański Dom Basic,Dom i wnętrza,Tessera,829.12,374.32,2026-07-04,True
1928,Fakt Moda Premium,Moda damska,MaxFit,132.08,75.0,2025-04-20,True
1929,Lis Elektronika Eco,Elektronika,Kidzo,1034.54,672.08,2024-11-26,True
1930,Chłop Moda Basic,Moda damska,Primo Style,183.35,92.4,2025-04-08,True
1931,! Dom Premium,dom i wnętrza,Klarra,700.46,329.05,2025-05-28,True
1932,Budowla Elektronika Eco,Elektronika,Kidzo,963.72,651.91,2024-11-25,True
1933,Tutaj Moda Pro,Moda damska,Tessera,326.44,158.94,2025-05-31,True
1934,Wola Dom Premium,Dom i wnętrza,Klarra,117.47,63.7,2025-11-11,True
1935,Gdzie Elektronika Basic,Elektronika,Nordly,346.36,257.43,2026-06-17,True
1936,Staw Moda Eco,Moda damska,Ecolen,238.48,100.1,2024-12-21,True
1937,Biedny Moda Premium,Moda damska,MaxFit,175.33,101.6,2025-11-12,True
1938,Dania Moda Eco,Moda damska,Ecolen,351.06,217.7,2026-05-17,True
1939,Umrzeć Uroda Pro,Uroda,Domora,175.04,79.97,2026-01-23,True
1940,Ulegać Uroda Eco,Uroda,UrbanLine,146.71,56.79,2025-11-02,True
1941,Ryzyko Moda Classic,Moda damska,Domora,99.04,59.0,2024-11-22,True
1942,Lewy Sport Pro,Sport,Bellure,293.37,164.8,2024-12-30,True
1943,Dziecko Moda Basic,Moda damska,GripPro,160.49,87.7,2025-10-22,True
1944,Obrona Sport Basic,Sport,GripPro,382.16,184.48,2025-12-23,False
1945,Zupełnie Sport Pro,Sport,Vantex,505.69,239.84,2026-04-09,True
1946,Chory Elektronika Premium,Elektronika,Primo Style,432.7,272.91,2026-07-22,True
1947,Artykuł Moda Premium,Moda damska,Vesto,342.31,197.6,2024-11-06,True
1948,Te Moda Premium,Moda damska,Tessera,148.1,81.46,2025-11-18,True
1949,Trwały Sport Premium,Sport,MaxFit,228.5,149.53,2025-11-03,True
1950,Gmina Dom Premium,Dom i wnętrza,Vantex,248.45,145.08,2025-05-04,True
1951,Włosy Moda Classic,Moda damska,Domora,342.72,200.23,2025-10-14,True
1952,Pomieszczenie Dom Classic,Dom i wnętrza,MaxFit,691.15,323.5,2025-12-25,True
1953,Kwiat Moda Basic,Moda męska,Lumia,113.7,70.96,2025-06-30,True
1954,Nieszczęście Dom Basic,dom i wnętrza,Vesto,869.8,446.96,2025-07-08,True
1955,Podróż Moda Premium,Moda damska,Vesto,90.4,53.03,2025-03-27,True
1956,Wilk Dom Basic,Dom i wnętrza,Nordly,783.72,384.84,2026-05-04,True
1957,Obrót Dom Pro,Dom i wnętrza,Nortex,331.06,170.67,2025-03-12,False
1958,Spodnie Dziecko Classic,dziecko,Kidzo,277.36,125.14,2025-06-25,True
1959,Środowisko Sport Classic,Sport ,Vantex,305.6,140.95,2025-06-30,True
1960,Świat Dom Pro,Dom i wnętrza,Vantex,353.79,209.31,2025-05-20,True
1961,Otrzymać Akcesoria Pro,Akcesoria,Aurea,138.07,57.2,2025-09-18,True
1962,Zjawisko Moda Premium,Moda męska,Lumia,280.46,176.65,2025-02-06,True
1963,Pójść Moda Premium,Moda damska,GripPro,138.91,77.81,2025-10-23,True
1964,Żołądek Sport Basic,Sport,MaxFit,398.2,206.93,2024-09-13,True
1965,Gra Dom Premium,Dom i wnętrza,Aurea,565.22,401.89,2025-04-12,True
1966,Gołąb Elektronika Pro,Elektronika,MaxFit,248.61,172.5,2024-12-23,True
1967,Bar Moda Eco,Moda damska,Bellure,381.27,186.28,2024-10-29,True
1968,Procent Sport Basic,Sport,MaxFit,50.41,16.72,2025-12-13,True
1969,Źle Moda Eco,Moda damska,GripPro,232.71,101.43,2026-01-02,True
1970,Forma Moda Eco,Moda męska,GripPro,99.57,55.15,2024-12-06,True
1971,Zdarzenie Moda Pro,Moda damska,Lumia,204.86,98.6,2025-11-24,True
1972,Grecki Uroda Pro,Uroda,Primo Style,128.27,50.27,2026-04-14,True
1973,Handel Moda Premium,Moda męska,Nortex,189.38,101.86,2026-08-06,True
1974,Śniadanie Elektronika Classic,Elektronika,Vesto,1509.83,946.87,2025-12-03,False
1975,Okazja Dziecko Classic,Dziecko,Nortex,21.43,9.45,2025-10-30,True
1976,Nasienie Moda Classic,Moda damska,Bellure,370.48,204.33,2026-07-20,True
1977,Dwa Elektronika Pro,Elektronika,Tessera,1373.35,956.77,2025-12-10,True
1978,Strona Elektronika Premium,Elektronika,Klarra,208.0,134.29,2025-07-18,True
1979,Poznać Dom Basic,Dom i wnętrza,Domora,234.97,76.83,2025-10-04,True
1980,Oznaczać Moda Pro,Moda damska,Kidzo,167.44,72.45,2024-12-16,True
1981,Pojazd Moda Premium,Moda damska,Ecolen,7095.62,128.76,2025-04-15,True
1982,Statek Akcesoria Basic,Akcesoria,Vesto,233.91,121.45,2026-06-29,True
1983,Poznać Moda Pro,Moda damska,Klarra,114.37,64.76,2025-09-30,True
1984,Masło Elektronika Classic,Elektronika,Bellure,117.21,83.58,2025-01-20,True
1985,Walka Dom Pro,Dom i wnętrza,Bellure,426.7,240.73,2026-01-28,True
1986,Ziemia Dom Classic,Dom i wnętrza,Vantex,269.52,173.57,2025-10-11,True
1987,Węgry Moda Premium,Moda damska,GripPro,70.73,46.37,2025-12-11,False
1988,Zdolny Uroda Classic,Uroda,Nortex,187.37,77.49,2025-02-18,False
1989,Miód Sport Basic,Sport ,Kidzo,312.97,141.93,2026-04-07,True
1990,Zespół Dom Premium,Dom i wnętrza,Nortex,623.0,228.37,2026-05-12,True
1991,Czechy Sport Basic,Sport,Primo Style,145.0,69.19,2025-03-31,True
1992,Nauczyciel Moda Classic,Moda męska,Aurea,223.35,134.42,2026-06-30,True
1993,Sprzęt Sport Classic,Sport,UrbanLine,56.24,31.82,2025-05-26,True
1994,Pragnąć Uroda Classic,Uroda,Primo Style,49.65,20.99,2025-06-19,True
1995,Ściana Uroda Basic,uroda,Vesto,82.09,37.76,2025-09-05,True
1996,Wyrażać Akcesoria Basic,Akcesoria,Klarra,246.28,114.73,2025-07-20,True
1997,Pomarańczowy Uroda Classic,Uroda,Ecolen,25.13,10.54,2024-11-03,True
1998,Powierzchnia Moda Pro,Moda damska,Nordly,380.12,165.81,2026-02-23,False
1999,Intensywny Moda Pro,Moda męska,Vantex,135.58,89.64,2026-06-20,True
2000,Żywność Dom Classic,Dom i wnętrza,Aurea,795.55,434.04,2025-09-06,True
